Interval=	0.001 s
ExcelDateTime=	4.5345509335971212e+004	2/23/2024 12:13:26.627913
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-54.45176	-2.823409	26.98219	-14.37212	51.97606	3.683058	-110.448	67.04707
0.001	-54.4588	-2.819893	26.98922	-14.37564	51.98661	3.683058	-110.4691	67.05762
0.002	-53.8752	-4.862472	27.615	-15.019	52.71786	3.732277	-110.4726	67.09981
0.003	-54.58184	-9.162081	27.93844	-14.92759	53.14325	3.770949	-110.4761	67.10684
0.004	-57.17286	-15.81013	27.63961	-13.7147	52.98856	3.799074	-110.4726	67.05059
0.005	-61.61661	-23.59021	26.82047	-11.55962	52.25028	3.855324	-110.4691	66.90997
0.006	-67.33653	-30.54411	25.68493	-8.835014	50.98817	3.943214	-110.4726	66.70957
0.007	-73.6752	-37.76521	24.45446	-5.695561	49.6452	4.080324	-110.4726	66.48457
0.008	-80.042	-44.45193	23.26969	-2.28892	48.30926	4.263136	-110.4691	66.23145
0.009	-85.06934	-47.13435	22.3486	0.5692832	46.9452	4.45298	-110.4691	65.98887
0.01	-87.74122	-45.86169	21.86696	2.295455	45.87294	4.642824	-110.4726	65.80606
0.011	-88.05122	-42.20758	21.81539	2.883066	45.29752	4.836207	-110.4726	65.69372
0.012	-85.86098	-36.03415	22.18453	2.246738	45.22017	5.02605	-110.4691	65.66208
0.013	-81.0727	-27.5861	22.97906	0.2955657	45.67017	5.187769	-110.4726	65.71481
0.014	-74.56528	-18.93063	24.07242	-2.594278	46.63345	5.324878	-110.4691	65.83786
0.015	-67.62192	-11.63219	25.29234	-5.800528	47.93072	5.433863	-110.4691	65.98551
0.016	-61.35356	-5.975551	26.58258	-8.918887	49.39322	5.528785	-110.4726	66.1402
0.017	-56.92036	-3.075161	27.82711	-11.47826	50.88033	5.61316	-110.4761	66.27731
0.018	-54.82153	-3.570864	28.81148	-13.01811	52.09674	5.686988	-110.4726	66.37575
0.019	-54.54731	-6.450161	29.40211	-13.51029	52.81392	5.753785	-110.4761	66.41442
