Interval=	0.001 s
ExcelDateTime=	4.5345491051318735e+004	2/23/2024 11:47:06.833938
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.2360697	-8.255808	0.8870799	-4.784566	0.8472733	0.8980504	-5.11004	-0.9965649
0.001	0.2360697	-8.252293	0.8905955	-4.802145	0.8472733	0.8980504	-5.120587	-0.9965649
0.002	0.2290384	2.565285	5.89333	-2.798238	-3.041008	-4.037887	-24.29481	1.126873
0.003	0.2220072	9.248488	8.635517	13.3209	-8.019133	-8.6082	-33.04168	3.074529
0.004	0.2184915	9.505129	8.902705	33.38106	-12.56835	-11.24843	-32.16981	4.301482
0.005	0.2220072	5.377785	7.816377	53.90176	-16.81523	-12.54218	-27.04754	5.110076
0.006	0.2220072	-4.385105	4.726142	76.9959	-20.30976	-12.11328	-14.27527	5.296404
0.007	0.2255228	-18.40893	0.2437205	99.01778	-22.70742	-10.06367	4.276679	4.899138
0.008	0.2290384	-34.38042	-5.388311	NaN	-23.86757	-6.586715	27.58527	3.967498
0.009	0.2184915	-52.65815	-13.9137	NaN	-23.28046	-1.172653	62.76613	2.153435
0.01	0.2114603	-71.36831	-24.46058	NaN	-20.11288	6.023832	105.4704	-0.6344555
0.011	0.2114628	-83.35957	-32.36656	NaN	-14.76138	12.65019	NaN	-3.619438
0.012	0.2220097	-85.50761	-35.60094	NaN	-8.587948	16.54198	NaN	-6.045219
0.013	0.2325566	-80.62793	-34.8275	NaN	-2.572714	17.70917	NaN	-7.602641
0.014	0.2395878	-70.20058	-30.02164	96.59849	2.208536	16.83027	NaN	-7.904985
0.015	0.2395878	-54.83379	-22.20992	56.81919	4.690567	14.21112	89.93079	-6.885454
0.016	0.2360722	-38.08183	-14.24	29.10904	4.901505	10.37909	56.88391	-5.180376
0.017	0.2431034	-21.24551	-5.904453	8.317632	3.379239	5.393936	22.62766	-3.007719
0.018	0.2395878	-4.940038	2.480313	-5.685102	0.03236418	-0.5931733	-11.24539	-0.3885788
0.019	0.2290409	5.877541	7.342422	0.885601	-4.604745	-5.982626	-29.27703	1.907124
0.02	0.2255253	9.790432	8.840079	19.97544	-9.385995	-9.754892	-32.92273	3.513765
0.021	0.2290409	8.879883	8.811954	39.69459	-13.88951	-12.04005	-31.30906	4.621187
0.022	0.2325566	2.885744	7.043594	61.20669	-17.92896	-12.76778	-23.68718	5.215328
0.023	0.2290409	-8.578709	3.362735	84.57857	-21.08951	-11.76935	-8.527808	5.190718
0.024	0.2325566	-23.39355	-1.439609	105.5915	-23.0899	-9.248642	11.24407	4.617671
0.025	0.2255253	-39.92402	-7.80289	NaN	-23.77545	-5.247861	37.50227	3.446968
0.026	0.2149784	-58.85215	-17.35836	NaN	-22.42545	0.8447173	76.74719	1.267281
0.027	0.2114628	-76.18418	-27.54312	NaN	-18.44576	8.174795	NaN	-1.703422
0.028	0.2149784	-84.99785	-33.92398	NaN	-12.70123	14.07401	NaN	-4.572172
0.029	0.2220097	-84.63222	-35.78023	NaN	-6.475058	17.0623	NaN	-6.765922
0.03	0.2290409	-77.88926	-33.70601	NaN	-0.7129483	17.558	NaN	-7.961235
0.031	0.2360722	-65.51074	-27.64508	82.93677	3.414395	16.08847	112.8175	-7.792485
