Interval=	0.001 s
ExcelDateTime=	4.5338593341885775e+004	2/16/2024 14:14:24.738931
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	1.395553	-0.03826375	-2.232957	-1.704282	-10.63048	2.703315	-1.154926	1.673413
0.001	1.392038	-0.03826375	-2.239989	-1.725375	-10.64454	2.70683	-1.158441	1.676929
0.002	5.111569	-2.537873	-5.214207	12.25275	5.724207	-5.962701	1.516949	-2.327368
0.003	9.569382	-5.751154	-3.25952	54.96408	31.15624	-16.81544	5.268121	-8.521899
0.004	13.09555	-8.458185	3.553761	112.9086	55.88514	-25.79786	8.618512	-14.74456
0.005	16.24907	-11.0949	14.68071	NaN	84.53397	-36.03184	12.56656	-21.64924
0.006	18.04907	-12.94061	29.27407	NaN	111.0734	-44.3252	16.07164	-27.9176
0.007	17.86274	-13.32381	43.06939	NaN	NaN	-46.35371	17.5939	-31.3137
0.008	16.65688	-12.916	54.10493	NaN	NaN	-45.03887	18.02984	-32.42815
0.009	14.88149	-12.08983	61.79712	NaN	NaN	-42.32481	17.80132	-32.08362
0.01	12.33266	-10.67303	65.53423	NaN	NaN	-37.57168	16.63765	-30.01291
0.011	9.215771	-8.765529	66.19926	NaN	108.7764	-31.28117	14.85869	-26.33987
0.012	6.006006	-6.649123	64.96879	NaN	94.62247	-24.4257	12.80557	-21.75198
0.013	2.479834	-4.012404	60.36332	104.7161	72.63927	-14.69093	9.504395	-15.69807
0.014	-1.063916	-0.9116232	49.47894	34.29114	39.11075	-1.42648	4.47002	-7.86526
0.015	-2.906104	1.243455	33.67621	-1.114714	6.858408	8.593051	-0.0159173	-0.9711193
0.016	-2.445557	1.732127	17.6309	-1.047924	-11.67597	10.945	-2.178027	2.65349
0.017	-0.4240723	0.9727518	4.436757	-0.3237053	-16.34472	7.71766	-2.31162	3.208959
0.018	2.936865	-1.006545	-3.856603	-0.1338547	-7.590811	0.4332853	-0.5854486	0.8570057
0.019	7.271631	-4.026467	-5.575743	23.56497	13.73849	-9.987027	2.786036	-4.282838
0.02	11.28647	-7.014748	-1.690978	72.7345	38.73458	-19.86593	6.312208	-10.45276
0.021	14.66851	-9.679592	6.310585	NaN	64.25802	-29.04171	9.775098	-16.84065
0.022	17.53726	-12.20381	19.00551	NaN	94.01778	-39.4339	13.8708	-23.86838
0.023	18.6728	-13.58897	33.86605	NaN	NaN	-45.8007	16.78877	-29.33518
0.024	18.03647	-13.62061	46.89496	NaN	NaN	-46.24718	17.84346	-31.8137
0.025	16.64077	-13.06514	56.97074	NaN	NaN	-44.49992	18.10713	-32.4219
0.026	14.59468	-12.02803	63.39731	NaN	NaN	-41.21984	17.59736	-31.53596
0.027	11.76812	-10.3792	65.9602	NaN	NaN	-35.75656	16.15596	-28.82542
0.028	8.55835	-8.357717	65.95668	NaN	104.7721	-29.25265	14.28213	-24.76135
0.029	5.285303	-6.104201	64.00551	NaN	89.0713	-21.85578	11.97588	-19.81487
0.03	1.632568	-3.22842	57.6352	81.52357	62.9256	-10.60226	7.999708	-13.06135
0.031	-1.545557	-0.2682638	44.81371	17.45833	27.98731	2.475863	2.835255	-5.147682
0.032	-2.60376	1.348924	28.51879	-3.030737	-0.3943268	10.09422	-0.9791986	0.8007557
0.033	-1.563135	1.38408	13.21527	0.006770325	-14.16855	10.3368	-2.455761	3.367162
0.034	0.8802246	0.2344706	1.459022	-1.27644	-14.48495	5.710238	-2.016308	2.976928
0.035	4.613818	-2.117483	-4.647618	4.689576	-0.9040924	-2.906558	0.3567389	-0.4261974
0.036	8.931006	-5.190139	-4.141368	39.11458	22.89317	-13.5589	3.974317	-6.149635
0.037	12.71382	-8.030764	1.226991	93.27629	47.51661	-22.805	7.359864	-12.34417
0.038	16.03257	-10.71319	10.90902	NaN	74.80138	-32.62765	11.09697	-19.05198
0.039	18.44077	-12.9667	24.99613	NaN	104.2166	-42.50304	15.08369	-25.91799
0.04	18.83804	-13.81045	39.64926	NaN	NaN	-46.59523	17.31611	-30.33713
0.041	17.82554	-13.56436	51.76058	NaN	NaN	-45.99406	18.1001	-32.04573
0.042	16.18374	-12.86123	60.57778	NaN	NaN	-43.91632	18.2583	-32.21799
0.043	13.82476	-11.62373	65.34145	NaN	NaN	-39.83117	17.44619	-30.75549
