Interval=	0.001 s
ExcelDateTime=	4.5340507183425187e+004	2/18/2024 12:10:20.647936
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.80486	-2.13556	-0.6178994	-0.0504221	-2.481814	0.2941777	0.2505579	1.949804
0.001	-1.808375	-2.142591	-0.6178994	-0.0504221	-2.48533	0.2941777	0.2505579	1.953319
0.002	2.884984	-2.662904	0.672335	1.20114	4.257639	-0.862463	0.7321985	-2.961524
0.003	10.2467	2.019909	3.372335	2.980047	11.3803	-1.871447	1.365011	-10.54473
0.004	17.34475	10.86171	6.497726	4.551531	15.88733	-2.39176	1.888839	-18.12793
0.005	25.01936	22.16444	10.05554	6.140594	18.93889	-2.827697	2.433761	-26.22442
0.006	31.51623	35.43241	13.65554	7.385125	19.47326	-2.996447	2.845089	-33.41035
0.007	34.60295	47.65272	16.1903	7.796453	16.77678	-2.623791	2.915402	-37.48848
0.008	35.69983	56.61756	17.63874	7.687469	12.46662	-1.892541	2.799386	-39.0459
0.009	35.65412	62.32694	18.3278	7.328875	7.555295	-0.9609004	2.620089	-38.81387
0.01	33.97014	64.62967	18.14851	6.660906	2.042795	0.1851933	2.34587	-36.37754
0.011	30.92924	63.235	17.07612	5.724464	-3.512716	1.471943	2.011501	-31.95089
0.012	27.05854	58.735	15.32534	4.680323	-8.350216	2.727021	1.670485	-26.30127
0.013	20.97651	51.48578	12.62182	3.337354	-12.79045	3.922333	1.238063	-18.83409
0.014	12.12768	40.57328	8.62104	1.600636	-16.41857	4.723896	0.689626	-9.415728
0.015	3.918693	26.57758	4.356587	0.1346201	-16.85451	4.418036	0.239626	-1.238384
0.016	-1.024276	12.80687	1.231197	-0.5755362	-13.39865	3.046943	0.03923535	3.075288
0.017	-2.743417	2.295154	-0.3930222	-0.5931143	-7.636544	1.373505	0.07087598	3.750288
0.018	-0.602401	-3.066174	-0.3578659	0.1943857	-0.5103722	-0.1382136	0.380251	0.8745066
