Interval=	0.001 s
ExcelDateTime=	4.5345486107348675e+004	2/23/2024 11:39:59.674925
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.4655216	0.3835366	0.04416933	5.81174	-0.3616016	-1.98718	-1.398251	-1.776912
0.001	0.4725529	0.3835366	0.04768496	5.832834	-0.3616016	-2.004758	-1.415829	-1.776912
0.002	-11.70206	1.455802	2.332841	9.123459	-0.4494923	-9.014914	-5.662704	-1.397225
0.003	-21.91143	2.246818	3.253935	5.034787	-0.4565235	-9.739133	-4.326766	-0.824178
0.004	-29.11846	2.886662	2.585966	-6.591385	-0.4319141	-2.883664	3.611515	-0.2194905
0.005	-37.35557	3.63549	0.7437787	-26.23318	-0.414336	12.4093	19.96972	0.4027751
0.006	-43.6837	4.127677	-2.240987	-50.75115	-0.3651173	34.04798	42.21659	1.025041
0.007	-49.67081	4.76049	-6.037862	-79.56521	-0.2772266	60.87571	69.45214	1.580509
0.008	-61.18097	6.064787	-11.357	NaN	-0.08386726	101.1437	110.8275	1.967228
0.009	-69.48136	6.697599	-18.38825	NaN	0.3380077	NaN	NaN	2.157072
0.01	-62.78058	5.780021	-24.80075	NaN	0.7915234	NaN	NaN	1.984806
0.011	-47.89131	4.393865	-28.28378	NaN	0.9706477	NaN	NaN	1.179066
0.012	-32.72491	2.991131	-28.62831	NaN	0.8897882	NaN	NaN	-0.08304302
0.013	-15.79717	1.293084	-26.18847	NaN	0.7315851	NaN	NaN	-1.158824
0.014	-0.5534243	-0.06043146	-21.2455	NaN	0.5311945	NaN	NaN	-1.700231
0.015	5.612982	-0.4295721	-15.07206	-83.50022	0.292132	89.55812	86.41897	-1.858434
0.016	6.917279	-0.5385565	-8.83183	-43.68928	0.06713199	49.82101	46.92093	-1.788121
0.017	4.027435	-0.1377752	-3.080268	-11.14514	-0.1719305	15.43468	13.77913	-1.566637
0.018	-6.361237	0.9766779	0.9029363	4.291967	-0.3406805	-3.384462	-2.241575	-1.239684
0.019	-16.80967	1.855584	2.671295	5.501342	-0.3758368	-8.812587	-5.054075	-0.7615586
0.02	-24.25928	2.470819	2.945514	-0.4927986	-0.3652899	-7.336024	-2.072825	-0.1814805
0.021	-32.09209	3.2091	1.975202	-14.59045	-0.3406805	2.187804	8.583035	0.4302382
0.022	-40.26241	3.926287	-0.3415958	-36.91819	-0.298493	20.7503	28.14046	1.041957
0.023	-45.94717	4.362225	-3.674408	-62.8635	-0.2281805	44.41046	52.25061	1.643129
0.024	-52.82022	5.139178	-7.847454	-94.90139	-0.1086493	74.43741	82.78382	2.142348
0.025	-64.68194	6.394256	-13.7291	NaN	0.1761164	NaN	NaN	2.455238
0.026	-68.7003	6.517303	-20.8166	NaN	0.657757	NaN	NaN	2.543129
0.027	-58.02686	5.314959	-26.36425	NaN	1.030413	NaN	NaN	2.149379
0.028	-42.70225	3.936834	-28.72675	NaN	1.06557	NaN	NaN	1.122816
0.029	-26.99796	2.432147	-28.04824	NaN	0.9179133	NaN	NaN	-0.1357774
0.03	-11.64171	0.9907404	-24.82089	NaN	0.7456476	NaN	NaN	-1.035777
0.031	-3.074127	0.3825373	-20.08183	NaN	0.5628351	NaN	NaN	-1.468199
0.032	1.116498	-0.04285333	-14.87167	-86.39358	0.4081476	91.72726	88.83069	-1.591246
0.033	8.583685	-0.8795721	-8.736907	-42.63811	0.2112726	48.51319	45.16663	-1.475231
0.034	7.275873	-0.4155096	-2.33144	-4.54983	-0.1051336	9.204991	7.366628	-1.208043
0.035	-6.983502	1.113787	1.746685	8.289233	-0.3195868	-7.459071	-5.718528	-0.8318711
0.036	-19.07725	2.045428	3.107233	5.385326	-0.354743	-9.353993	-5.004856	-0.3185899
0.037	-26.66749	2.660662	2.945514	-3.495142	-0.3512274	-5.293446	0.3670189	0.282582
0.038	-34.84483	3.4341	1.507623	-20.61975	-0.3406805	7.281944	14.07796	0.9048476
0.039	-42.32256	4.049334	-1.206439	-44.61038	-0.298493	27.88702	35.54085	1.53766
0.04	-47.57139	4.50285	-4.771283	-71.4592	-0.2352118	52.70382	60.74436	2.135316
0.041	-56.73311	5.568084	-9.443549	-108.3522	-0.1051336	87.3503	96.2346	2.60641
0.042	-67.87061	6.61574	-15.97558	NaN	0.2534601	NaN	NaN	2.880629
0.043	-66.39053	6.16574	-22.86621	NaN	0.7491632	NaN	NaN	2.841957
0.044	-52.89053	4.81574	-27.40488	NaN	1.023382	NaN	NaN	2.230238
0.045	-37.49209	3.413006	-28.70566	NaN	0.9917413	NaN	NaN	1.063051
0.046	-21.58389	1.869647	-27.12363	NaN	0.8405695	NaN	NaN	-0.1076524
0.047	-8.625299	0.7622248	-23.34081	NaN	0.6683039	NaN	NaN	-0.8529649
0.048	-3.524127	0.4528498	-18.66152	-114.7225	0.5206476	NaN	NaN	-1.204527
0.049	2.188763	-0.2608221	-13.49003	-77.22131	0.4222101	82.8714	80.06975	-1.260777
0.05	10.71064	-1.072931	-6.989643	-30.59006	0.2042414	36.68663	33.53343	-1.074449
0.051	5.148919	-0.1237127	-0.7669856	2.970092	-0.1227118	1.375694	0.6306908	-0.7756211
0.052	-10.80147	1.430194	2.56231	9.540795	-0.2879461	-9.568446	-6.622044	-0.364293
0.053	-21.67881	2.231756	3.377935	3.950951	-0.3020086	-8.995399	-3.93259	0.198207
0.054	-29.49405	2.92785	2.78028	-7.917799	-0.298493	-2.05204	4.213113	0.8310195
0.055	-38.04756	3.71535	0.8255917	-28.4842	-0.2668524	14.20421	21.56624	1.456801
0.056	-44.42842	4.19699	-2.285736	-53.81428	-0.1965399	36.71476	44.68499	2.061488
0.057	-49.66319	4.738396	-6.121282	-82.29436	-0.1156805	63.30343	71.60061	2.609926
0.058	-60.43155	5.975896	-11.32089	NaN	0.06010074	102.3585	111.7033	2.982582
0.059	-68.90772	6.64035	-18.21855	NaN	0.4679132	NaN	NaN	3.154848
0.06	-62.54795	5.754412	-24.57831	NaN	0.9214288	NaN	NaN	2.965004
0.061	-47.69444	4.36574	-28.05527	NaN	1.083148	NaN	NaN	2.12477
0.062	-32.23975	2.924334	-28.34706	NaN	0.9776789	NaN	NaN	0.845082
0.063	-16.36671	1.395037	-25.91074	NaN	0.8018976	NaN	NaN	-0.2412461
0.064	-5.457721	0.5477717	-21.59355	NaN	0.6226007	NaN	NaN	-0.8318711
