Interval=	0.001 s
ExcelDateTime=	4.5340489528540791e+004	2/18/2024 11:44:55.265925
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-1.00355	1.428865	1.724092	16.2686	-2.325325	2.405544	-9.297228	0.8013342
0.001	-1.000035	1.428865	1.724092	16.2475	-2.325325	2.402028	-9.286681	0.7978186
0.002	-1.1723	7.686677	0.5569047	16.52172	-1.066731	0.9043722	-11.39606	3.8986
0.003	-2.248082	15.77965	0.1104203	30.61235	-1.017513	0.8657003	-20.56832	9.098209
0.004	-4.15355	22.73355	0.7537797	65.25883	-2.641731	2.525075	-36.02301	15.1943
0.005	-6.621519	28.58004	2.170577	111.2748	-5.352278	5.369216	-55.24293	21.53649
0.006	-10.35863	36.57808	4.824873	NaN	-9.887434	10.53367	-81.06871	28.58532
0.007	-15.47738	44.36871	8.917061	NaN	-16.56361	18.58797	-114.3125	36.13337
0.008	-20.01957	43.84136	13.31511	NaN	-23.14837	27.21883	NaN	41.13962
0.009	-22.56488	35.81871	16.90808	NaN	-27.74681	34.0075	NaN	41.80407
0.01	-23.19066	25.32105	19.40417	NaN	-30.27454	38.3493	NaN	38.90368
0.011	-21.68866	12.66665	20.37458	NaN	-30.35346	39.52015	NaN	32.87736
0.012	-18.17655	0.01039839	19.51677	NaN	-27.7519	37.06624	NaN	24.47854
0.013	-14.05976	-7.583352	17.35115	NaN	-23.73354	32.26742	-101.7598	16.07619
0.014	-9.914834	-12.42788	14.1906	86.91816	-18.83979	25.84788	-73.29025	8.682833
0.015	-5.706631	-15.49702	10.0738	33.9201	-12.84213	17.79359	-43.90665	2.344161
0.016	-2.785147	-11.44702	6.136302	14.18691	-7.572209	10.26312	-22.12384	-0.9288855
0.017	-1.487881	-3.631789	3.207786	16.17323	-4.102287	4.891242	-12.09728	-0.6581823
0.018	-1.066006	3.230711	1.193333	16.07127	-1.767913	1.639289	-9.583607	1.655099
0.019	-1.505459	10.45884	0.1351301	18.6412	-0.7026778	0.4685858	-13.76017	5.613693
0.02	-2.91874	18.25649	0.1421614	40.10761	-1.307365	1.154133	-25.34064	11.15783
0.021	-4.99999	24.62681	1.021068	78.91306	-3.251507	3.151008	-42.01525	17.37697
0.022	-7.801943	30.81431	2.775364	NaN	-6.4226	6.585773	-62.76798	23.81057
0.023	-12.15429	39.77563	5.988646	NaN	-11.80502	12.83304	-91.77892	31.26721
0.024	-17.3539	45.44282	10.38669	NaN	-18.80112	21.46741	NaN	38.3758
0.025	-21.23515	41.64243	14.58083	NaN	-24.79526	29.62367	NaN	41.92658
0.026	-23.08788	32.42798	17.81521	NaN	-28.66596	35.60374	NaN	41.27971
0.027	-23.05624	21.39243	19.87888	NaN	-30.47299	38.99984	NaN	37.37736
0.028	-20.80273	8.138523	20.23747	NaN	-29.62221	38.91195	NaN	30.41643
0.029	-16.86523	-3.424367	18.79958	NaN	-26.29643	35.40335	NaN	21.66955
0.03	-12.68515	-9.639992	16.22263	NaN	-21.91244	29.95765	-91.81056	13.52385
