Interval=	0.001 s
ExcelDateTime=	4.5345585886804845e+004	2/23/2024 14:03:40.619938
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	1.77286	6.464343	0.1446251	0.8690938	0.1847154	-0.2302032	0.7663294	0.9026213
0.001	1.769345	6.467858	0.1446251	0.8690938	0.1847154	-0.2302032	0.7698451	0.9061369
0.002	3.449813	5.184655	0.5243126	0.79175	1.365965	-0.35325	0.6362513	-0.7462069
0.003	7.875985	2.101452	1.49111	0.623	3.749559	-0.2618438	0.3268763	-3.924332
0.004	14.05997	-2.04347	2.84111	0.4050313	6.702684	0.07917184	-0.07742057	-7.752847
0.005	20.87677	-6.504798	4.349313	0.1940938	9.768309	0.54675	-0.5063268	-11.67628
0.006	27.70411	-10.85363	5.885641	0.02182814	12.69682	1.084641	-0.9000768	-15.39582
0.007	33.49083	-14.44308	7.218062	-0.10825	15.02417	1.647141	-1.219999	-18.31378
0.008	37.22091	-16.6755	8.114547	-0.1855937	16.29682	2.167453	-1.420389	-19.87472
0.009	38.73614	-17.49113	8.508297	-0.2031719	16.52886	2.554172	-1.487186	-20.09972
0.01	37.93106	-16.82316	8.353609	-0.1680156	15.69917	2.772141	-1.413358	-18.96066
0.011	34.57009	-14.53348	7.606702	-0.09400161	13.72035	2.817264	-1.194955	-16.38335
0.012	29.26853	-11.0741	6.390296	0.02201402	10.9641	2.68367	-0.8574553	-12.81851
0.013	22.9615	-7.006526	4.931312	0.1837328	7.92308	2.37078	-0.4566741	-8.873977
0.014	16.05681	-2.513558	3.356312	0.387639	4.797689	1.871561	-0.003158462	-4.820462
0.015	9.440404	1.757927	1.858655	0.5880296	2.04847	1.242264	0.4362947	-1.304837
0.016	4.623998	4.756755	0.7617804	0.7216234	0.3433923	0.6129672	0.7351228	0.797507
0.017	2.16306	6.152458	0.2168585	0.781389	-0.2050452	0.1067172	0.854654	1.363523
