Interval=	0.001 s
ExcelDateTime=	4.5345491901318521e+004	2/23/2024 11:48:20.27392
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.1947967	0.3748947	0.8542969	-6.697163	-1.10269	1.136879	-4.311839	0.1501155
0.001	0.1947967	0.381926	0.8578125	-6.711225	-1.10269	1.136879	-4.322385	0.1501155
0.002	0.1842499	8.601457	4.819922	5.157525	-6.091362	-4.628746	-19.21106	2.765741
0.003	0.1807342	12.84482	6.493359	25.25635	-12.06792	-9.26234	-24.1259	5.012225
0.004	0.1807342	11.68818	6.078516	41.6919	-17.27105	-11.23109	-21.62278	6.327068
0.005	0.1772186	6.031535	4.208203	57.04815	-21.9398	-11.47367	-14.34192	7.037225
0.006	0.1772186	-4.902058	0.4429688	72.71377	-25.50113	-9.677184	0.4940208	6.868475
0.007	0.1807342	-18.80636	-4.310156	84.98682	-27.65269	-6.242417	19.54519	5.989568
0.008	0.173703	-34.33136	-10.59609	98.47627	-28.19761	-1.260777	45.06863	4.337225
0.009	0.1666717	-51.85323	-20.03203	NaN	-26.33785	6.139614	83.62801	1.377069
0.01	0.1631561	-67.18487	-29.84063	NaN	-21.56011	15.08688	NaN	-2.514728
0.011	0.1666739	-74.47416	-35.69933	NaN	-14.90463	22.40386	NaN	-6.043961
0.012	0.1772208	-73.66908	-37.13722	98.31942	-7.813613	26.14097	NaN	-8.497867
0.013	0.184252	-67.15815	-34.78175	71.80458	-1.422207	26.43629	NaN	-9.626383
0.014	0.1877677	-55.8976	-29.09347	43.94325	2.989903	23.97183	NaN	-9.236149
0.015	0.1877677	-41.69096	-22.22394	24.34716	4.846153	19.6898	89.89177	-7.742008
0.016	0.184252	-26.74604	-15.19269	12.70692	4.628184	14.34605	60.56794	-5.639664
0.017	0.1877677	-10.77455	-6.277066	-1.541904	2.318418	7.416755	23.65388	-2.602164
0.018	0.1807364	3.604353	2.002231	-5.451279	-2.396035	-0.433636	-9.695342	0.9732267
0.019	0.1701895	11.49342	5.654965	11.04052	-8.267129	-6.571917	-22.78753	3.75057
0.02	0.1666739	13.42701	6.284262	30.86161	-13.89916	-10.10864	-23.53636	5.536508
0.021	0.1666739	11.0856	5.598715	46.45692	-19.02494	-11.63793	-20.24222	6.682601
0.022	0.1701895	3.530525	3.067465	62.30185	-23.37729	-11.21606	-10.29651	7.072836
0.023	0.1701895	-8.837444	-1.119644	77.22567	-26.4851	-8.843011	6.399189	6.633383
0.024	0.1772208	-23.43783	-6.192691	88.887	-28.13041	-4.951214	26.89177	5.532992
0.025	0.1701895	-39.62377	-13.46652	104.8268	-27.98627	0.7476145	56.58825	3.490414
0.026	0.156127	-57.00502	-23.5423	NaN	-25.12807	8.900349	97.71052	0.1118985
0.027	0.156127	-70.10424	-32.33839	NaN	-19.53822	17.6648	NaN	-3.779899
0.028	0.1596427	-74.51987	-36.62746	113.5561	-12.61244	23.89801	NaN	-6.982633
0.029	0.1666739	-71.70737	-36.82082	90.14208	-5.644472	26.47144	NaN	-9.035758
0.03	0.1772208	-63.56869	-33.18918	62.22802	0.230137	25.78941	NaN	-9.665055
0.031	0.184252	-50.51518	-25.99269	32.59833	3.70709	22.27027	106.0074	-8.649039
0.032	0.184252	-34.95502	-17.81183	13.04091	4.336387	16.79293	71.93044	-6.48693
