Interval=	0.001 s
ExcelDateTime=	4.5340512088540796e+004	2/18/2024 12:17:24.449925
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	47.40323	-34.68352	4.102093	6.675323	-7.153799	-2.455854	3.245502	-1.068534
0.001	47.41378	-34.68703	4.105608	6.678838	-7.153799	-2.455854	3.245502	-1.072049
0.002	43.7294	-30.21164	3.627483	5.951104	-12.95458	-1.295697	2.98183	3.772482
0.003	37.62276	-26.04562	2.618499	4.854229	-20.67138	0.068365	2.591596	11.02522
0.004	28.67901	-24.20695	0.8255303	3.374151	-29.18974	1.056256	2.050189	20.16936
0.005	19.36261	-27.03351	-1.695173	1.865948	-36.43896	0.9859431	1.501752	29.16936
0.006	13.48448	-35.84719	-4.265095	0.878057	-39.33583	-0.437885	1.150189	34.58342
0.007	11.3962	-48.42961	-6.328767	0.4456351	-38.10536	-2.399604	0.9814394	36.11623
0.008	13.21026	-61.09992	-7.548689	0.6846976	-33.47528	-4.192572	1.058783	34.19319
0.009	19.41182	-70.12453	-7.594392	1.735869	-25.88505	-5.595307	1.480658	28.68772
0.01	27.63487	-74.80734	-6.669782	3.156182	-17.53544	-6.488276	2.029096	21.27678
0.011	35.65489	-77.31555	-5.317937	4.531425	-9.996208	-6.993745	2.546321	13.62567
0.012	43.90254	-78.21907	-3.574187	5.99041	-2.683708	-7.380463	3.161555	5.370985
0.013	50.11114	-74.96711	-1.619499	7.161113	2.635433	-7.461323	3.653742	-1.839562
0.014	52.39981	-67.21516	-0.01637435	7.628691	3.981917	-7.02187	3.801399	-5.857921
0.015	52.65293	-57.85657	1.140266	7.688456	2.617854	-6.258979	3.790852	-7.422374
0.016	51.79864	-48.53313	1.931282	7.495097	-0.5005049	-5.27812	3.709992	-7.112999
0.017	49.3834	-39.71946	2.254719	6.9783	-5.587614	-4.04062	3.509602	-4.465734
0.018	45.67442	-32.43508	2.054329	6.211894	-12.05285	-2.655463	3.214289	0.2205943
0.019	41.09356	-27.36203	1.410969	5.350566	-18.91535	-1.305463	2.901399	6.116297
0.02	34.15371	-24.29289	0.1945632	4.197441	-26.68136	-0.04686956	2.472492	13.85067
0.021	24.48574	-24.36672	-1.869109	2.664629	-35.11535	0.6949273	1.878352	23.42724
0.022	15.96387	-29.99524	-4.456609	1.311113	-40.93019	0.1500054	1.358039	31.46395
0.023	11.38301	-40.82336	-6.836687	0.541191	-42.20285	-1.544526	1.045149	35.45067
0.024	10.46543	-53.82766	-8.583953	0.3337692	-39.7841	-3.467573	0.9150707	35.82333
0.025	13.68926	-65.13039	-9.385515	0.8646285	-34.10637	-5.105854	1.080305	32.69442
0.026	20.87871	-72.06672	-9.030437	2.123222	-26.02746	-6.325776	1.572493	26.28895
0.027	29.07364	-75.32922	-7.89489	3.550566	-18.03644	-7.042963	2.117414	18.72685
0.028	37.19121	-76.5175	-6.383171	4.960331	-10.81183	-7.464838	2.658821	10.89052
0.029	45.21035	-74.45383	-4.495281	6.408769	-4.156755	-7.774213	3.284602	2.660438
0.03	50.11465	-67.26789	-2.610906	7.382597	-0.5005049	-7.665229	3.674836	-3.565734
0.031	51.4541	-56.54524	-1.158952	7.691972	-0.6727705	-7.067573	3.745149	-6.578624
0.032	51.32403	-45.11242	-0.09020247	7.663847	-3.042302	-6.213276	3.709992	-7.471593
0.033	49.95645	-34.48469	0.5847975	7.375566	-7.060661	-5.130463	3.58343	-6.385265
0.034	47.00684	-25.59016	0.7324538	6.802519	-12.78058	-3.826166	3.333821	-2.946984
0.035	42.99903	-19.23742	0.3527663	6.057206	-19.34777	-2.46562	3.027961	2.199891
0.036	37.81699	-15.48977	-0.4769212	5.171269	-26.22082	-1.178901	2.690461	8.573719
0.037	29.68535	-14.13625	-2.006218	3.881035	-34.19074	-0.05390081	2.191242	17.08505
0.038	19.82754	-16.87492	-4.354656	2.341191	-41.90754	0.2343804	1.572493	26.54911
0.039	12.51152	-25.34055	-6.945671	1.159941	-45.95402	-0.8800727	1.069758	33.25341
0.04	9.14004	-37.88782	-9.135906	0.5482223	-45.66574	-2.813666	0.7533519	35.90067
0.041	9.431837	-51.50032	-10.58083	0.5341598	-42.01652	-4.687495	0.6689769	35.12372
0.042	14.15684	-63.18274	-10.957	1.342754	-35.1259	-6.192182	0.9607738	30.72919
0.043	22.16895	-70.46008	-10.23981	2.780644	-26.44933	-7.229291	1.505696	23.57489
0.044	30.53614	-73.61008	-8.914422	4.274785	-18.40207	-7.80937	2.036555	15.76317
0.045	38.88223	-73.90891	-7.226922	5.737285	-11.09308	-8.192573	2.623664	7.617469
0.046	46.00137	-70.15774	-5.293327	7.031035	-5.274724	-8.361323	3.200227	-0.04659319
0.047	49.44317	-61.60774	-3.595281	7.727128	-3.123161	-8.051948	3.484992	-4.982531
0.048	50.22012	-50.49133	-2.329656	7.90291	-4.202458	-7.35937	3.516633	-7.155187
0.049	49.7877	-39.05149	-1.398015	7.793925	-7.138005	-6.445307	3.463899	-7.454015
0.05	47.88223	-28.32883	-0.8952806	7.386113	-11.89816	-5.27812	3.295149	-5.576671
0.051	44.47207	-19.52219	-0.9374681	6.718144	-18.21925	-3.917573	3.02093	-1.442296
0.052	40.20762	-13.6511	-1.457781	5.937675	-24.96574	-2.564057	2.711555	4.087782
0.053	34.20293	-10.41672	-2.498406	4.956816	-31.98644	-1.301948	2.328352	11.13661
0.054	25.0377	-10.30774	-4.368718	3.550566	-39.78058	-0.3843696	1.734211	20.37567
0.055	15.53145	-15.99602	-6.928093	2.063457	-46.0841	-0.6023383	1.090852	29.33349
0.056	9.481055	-27.86828	-9.490984	1.026347	-48.20051	-2.12812	0.6267894	34.6913
0.057	7.28379	-42.74289	-11.48434	0.5658004	-46.40051	-4.121479	0.3385082	36.14677
0.058	8.981837	-56.86516	-12.59177	0.7978317	-41.44347	-5.851166	0.3103832	34.21317
0.059	15.16231	-67.01477	-12.56012	1.845488	-33.62472	-7.173041	0.6513988	28.70067
0.06	24.06035	-72.28821	-11.50192	3.374785	-24.75129	-8.080073	1.231477	20.82567
0.061	32.90567	-73.83508	-9.923406	4.886503	-16.86574	-8.610932	1.822102	12.59208
0.062	40.81231	-71.61672	-8.109344	6.240019	-10.33019	-8.899213	2.395149	4.636219
0.063	46.28262	-64.70852	-6.288249	7.213847	-6.227458	-8.857026	2.820539	-1.864171
0.064	48.55723	-54.20383	-4.776531	7.646269	-5.506755	-8.389448	2.982258	-5.68214
0.065	48.95801	-42.30344	-3.626921	7.70955	-7.296208	-7.61601	2.992805	-7.225499
0.066	48.05098	-30.62453	-2.828874	7.491581	-10.86457	-6.60351	2.90843	-6.800109
0.067	45.58301	-20.54524	-2.515984	6.974785	-16.1591	-5.344916	2.701008	-4.061437
0.068	41.85996	-13.04992	-2.726921	6.27166	-22.56808	-3.98437	2.40218	0.6389537
