Interval=	0.001 s
ExcelDateTime=	4.5345641449709692e+004	2/23/2024 15:23:41.254917
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	1.309622	-0.5872742	0.9083103	-0.8704365	2.459905	0.5567	-11.17346	1.768341
0.001	1.313137	-0.5802429	0.9083103	-0.8704365	2.459905	0.5567	-11.17697	1.768341
0.002	6.266653	0.6924133	0.9504978	-1.73528	-2.866267	0.7676375	-17.58947	-1.582049
0.003	10.394	-2.380243	1.094638	-2.515749	-6.895173	1.189512	-24.75783	-3.69494
0.004	11.93736	-9.045868	1.295029	-2.895436	-7.819783	1.734434	-30.084	-3.484002
0.005	11.37837	-18.20407	1.516513	-2.948171	-6.308064	2.388341	-33.49064	-1.459002
0.006	8.316262	-29.96032	1.759092	-2.589577	-1.888923	3.112559	-34.21135	2.60506
0.007	3.274856	-41.81852	1.966513	-1.84778	4.720452	3.791075	-32.2426	8.06131
0.008	-2.786081	-51.52868	2.11417	-0.8493427	12.21928	4.339512	-28.09767	13.92186
0.009	-9.339206	-59.10485	2.22667	0.3389385	19.99584	4.655919	-22.13166	19.71561
0.01	-15.60405	-63.06696	2.272373	1.544798	27.08686	4.568028	-14.92111	24.57069
0.011	-20.28717	-61.41661	2.184238	2.486533	31.81417	4.018806	-7.730831	27.22765
0.012	-22.86061	-55.7002	2.026035	3.024424	33.6669	3.192634	-1.676925	27.52296
0.013	-23.25436	-47.33653	1.832676	3.150986	32.89346	2.299665	2.619169	25.8214
0.014	-21.05709	-35.97403	1.586582	2.831064	29.24073	1.487556	4.454325	22.12648
0.015	-16.39537	-23.42677	1.329941	2.099814	23.02159	0.8863838	3.375028	16.89171
0.016	-10.33443	-12.85528	1.147129	1.122471	15.59659	0.5594307	-0.2601279	11.20694
