Interval=	0.001 s
ExcelDateTime=	4.5338553043389751e+004	2/16/2024 13:16:22.948874
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	15.84624	0.05900444	1.255918	15.11831	-0.1358101	-10.74269	0.7338058	1.251123
0.001	15.84976	0.05900444	1.255918	15.12182	-0.1358101	-10.74269	0.7338058	1.251123
0.002	15.8814	0.06955132	-1.015176	15.14995	-0.2342476	-12.14542	-1.048616	4.953076
0.003	15.91304	0.08361382	-1.669082	15.18159	0.04700239	-13.6923	-2.560335	7.153857
0.004	15.93413	0.09064507	-0.4210356	15.2062	0.5216118	-14.74347	-3.136897	6.584326
0.005	15.9482	0.09416069	2.050449	15.21675	1.087627	-15.34464	-2.954085	4.119873
0.006	15.93765	0.09416069	5.798105	15.21323	1.745049	-15.37628	-1.836116	-0.2816899
0.007	15.91304	0.08009819	9.225839	15.18862	2.142315	-14.94738	-0.2962723	-5.361768
0.008	15.87788	0.06955132	11.75357	15.15346	2.311065	-14.31456	1.159196	-9.935596
0.009	15.83218	0.06603569	14.43248	15.11128	2.543096	-13.50597	2.786931	-14.50591
0.01	15.78296	0.04845756	15.73678	15.06557	2.434112	-12.56027	4.165056	-18.09536
0.011	15.74429	0.03791372	14.9782	15.02689	2.001223	-11.74363	4.691695	-19.37945
0.012	15.71617	0.03791372	13.81805	15.00228	1.688332	-11.14246	4.747945	-19.1896
0.013	15.69859	0.04494497	12.57703	14.9847	1.442238	-10.71707	4.593258	-18.15249
0.014	15.68453	0.0484606	10.91062	14.97416	1.160988	-10.50965	4.136226	-16.09585
0.015	15.68101	0.0484606	9.043827	14.97064	0.9043476	-10.59051	3.412008	-13.18491
0.016	15.68453	0.04494497	7.131327	14.97416	0.675832	-10.95613	2.529586	-9.86968
0.017	15.69507	0.04142935	4.213359	14.9847	0.2434101	-11.7366	1.140914	-5.693118
0.018	15.71968	0.05549185	0.5500769	15.00931	-0.2065899	-13.09715	-0.922758	-0.5989768
0.019	15.75484	0.08010122	-1.488985	15.04447	-0.1784649	-14.71785	-2.852836	3.264695
0.02	15.78648	0.0906481	-1.295626	15.07611	0.2082539	-16.09949	-4.002446	4.47407
0.021	15.81109	0.0906481	0.286405	15.0972	0.6898945	-17.04871	-4.385649	3.46157
0.022	15.81109	0.09767935	3.267655	15.10072	1.31216	-17.48465	-3.896977	0.4381322
0.023	15.79703	0.0906481	7.043437	15.08666	1.892238	-17.35105	-2.578617	-4.198977
0.024	15.7689	0.07306997	9.986014	15.06205	2.134817	-16.85183	-1.098539	-8.881789
0.025	15.73375	0.0625231	12.57	15.02689	2.328176	-16.18035	0.399117	-13.22007
0.026	15.68453	0.05900747	15.16805	14.9847	2.528567	-15.29441	2.111226	-17.60757
0.027	15.63882	0.05197622	15.73406	14.939	2.285988	-14.33816	3.264351	-20.38491
0.028	15.59664	0.04494497	14.68992	14.90033	1.867629	-13.57879	3.580758	-20.92281
0.029	15.56851	0.04494497	13.55789	14.87572	1.59341	-13.02332	3.587789	-20.33921
0.03	15.55093	0.0484606	12.16219	14.85814	1.333254	-12.64012	3.352242	-18.86968
0.031	15.54742	0.05197622	10.33406	14.85462	1.062551	-12.51707	2.789742	-16.35601
0.032	15.54742	0.0625231	8.495389	14.85462	0.8551289	-12.67527	2.01982	-13.20601
0.033	15.55093	0.06603872	6.417655	14.85814	0.6020039	-13.12879	1.045992	-9.655226
0.034	15.565	0.05900747	3.049687	14.8722	0.09926952	-14.08152	-0.5958049	-5.00054
0.035	15.59664	0.0625231	-0.3358602	14.90384	-0.2487774	-15.58972	-2.747367	0.04438219
0.036	15.63179	0.08010122	-1.573361	14.939	-0.06948048	-17.20691	-4.480571	3.152195
0.037	15.65992	0.0906481	-0.863204	14.96712	0.3699726	-18.50769	-5.394633	3.637351
0.038	15.67398	0.0906481	1.151249	14.97767	0.8867695	-19.36902	-5.524711	2.037742
0.039	15.67046	0.08361685	4.554374	14.97767	1.526613	-19.67488	-4.733696	-1.569289
0.04	15.64937	0.07306997	8.200077	14.96009	2.022317	-19.42527	-3.278227	-6.339993
0.041	15.62125	0.05900747	10.83328	14.92845	2.205129	-18.87683	-1.826274	-10.69234
0.042	15.57906	0.05549185	13.55789	14.8933	2.458254	-18.14558	-0.2126018	-15.22749
0.043	15.52984	0.05197622	15.66023	14.84759	2.535598	-17.19988	1.453804	-19.99117
0.044	15.48414	0.04142935	15.43523	14.80541	2.148879	-16.27527	2.304586	-22.85288
0.045	15.44898	0.03791372	14.25047	14.77377	1.772707	-15.55105	2.473336	-23.80913
0.046	15.42789	0.04494497	13.09031	14.74916	1.533645	-14.9991	2.420601	-23.84781
0.047	15.41734	0.0484606	11.53992	14.73509	1.259426	-14.63699	2.097164	-22.83531
0.048	15.41382	0.05197622	9.662577	14.72806	0.985207	-14.54558	1.467867	-20.68023
0.049	15.41734	0.05549185	7.859061	14.73509	0.788332	-14.74246	0.680367	-17.85367
0.05	15.4314	0.05549185	5.40164	14.75619	0.4473164	-15.29793	-0.4586955	-14.19038
0.051	15.45953	0.05549185	1.72078	14.78783	-0.08002735	-16.45457	-2.353617	-9.047023
0.052	15.50875	0.06603872	-1.088204	14.83353	-0.252293	-18.09988	-4.462992	-3.977493
0.053	15.55093	0.08010122	-1.545235	14.8722	0.06059765	-19.71707	-5.921977	-1.126321
0.054	15.57906	0.08361685	-0.3921106	14.90033	0.5211445	-20.98269	-6.593461	-0.6552268
0.055	15.5896	0.08713247	2.093437	14.91087	1.083645	-21.7948	-6.445805	-2.282962
0.056	15.57554	0.08010122	5.802421	14.90033	1.727004	-22.01629	-5.366508	-6.016555
0.057	15.5439	0.06603872	9.100077	14.86869	2.103176	-21.68582	-3.868852	-10.65015
0.058	15.4982	0.05900747	11.58562	14.83002	2.275442	-21.08465	-2.420414	-15.1396
0.059	15.44898	0.05549185	14.39812	14.7808	2.546145	-20.25847	-0.6872111	-20.07906
0.06	15.38921	0.04494497	15.82898	14.72103	2.451223	-19.24597	0.820992	-24.37515
0.061	15.34351	0.0343981	15.06258	14.67181	2.008254	-18.33191	1.415133	-26.43882
0.062	15.31187	0.04142935	13.8743	14.63666	1.691848	-17.62879	1.51357	-27.00835
0.063	15.28726	0.04494497	12.6368	14.61205	1.456301	-17.08738	1.418648	-26.70952
0.064	15.2732	0.0484606	10.91062	14.6015	1.16802	-16.77449	0.9932576	-25.2646
0.065	15.2732	0.05197622	9.001639	14.59798	0.9184101	-16.74285	0.2795857	-22.79663
0.066	15.28023	0.05549185	7.127811	14.60853	0.7109883	-17.01004	-0.5817424	-19.74859
0.067	15.30484	0.05549185	4.223905	14.63314	0.282082	-17.71668	-1.956352	-15.56851
0.068	15.34	0.05900747	0.5324992	14.67181	-0.1925274	-19.07722	-4.037602	-10.11577
0.069	15.3857	0.07306997	-1.527658	14.72103	-0.1749492	-20.84207	-6.009867	-5.573586
0.07	15.42437	0.08361685	-1.341329	14.7597	0.2223164	-22.52957	-7.20518	-3.523977
0.071	15.44898	0.08713247	0.2020304	14.78431	0.6934101	-23.89363	-7.630571	-3.661087
0.072	15.44898	0.0906481	3.155155	14.79134	1.298098	-24.75496	-7.194633	-5.925149
0.073	15.4314	0.08010122	6.959062	14.77025	1.895754	-24.95183	-5.907914	-10.10171
0.074	15.39625	0.0625231	9.905155	14.73158	2.148879	-24.60027	-4.427836	-14.68257
0.075	15.35054	0.05900747	12.47156	14.68587	2.356301	-23.96394	-2.916117	-19.20366
0.076	15.29429	0.05549185	15.08719	14.62962	2.567238	-23.04988	-1.147758	-24.10093
0.077	15.23804	0.04142935	15.66726	14.56986	2.307082	-21.99168	0.07567949	-27.66226
0.078	15.19937	0.03791372	14.55984	14.53119	1.867629	-21.07762	0.4307576	-29.03335
0.079	15.16773	0.0484606	13.38562	14.49955	1.603957	-20.34637	0.4483357	-29.25484
0.08	15.14664	0.05197622	12.02859	14.47845	1.361379	-19.77332	0.2444295	-28.57281
0.081	15.1396	0.05197622	10.22156	14.47494	1.076613	-19.42176	-0.2793986	-26.7271
0.082	15.15015	0.05549185	8.379374	14.48197	0.8480976	-19.36199	-1.031742	-24.01304
0.083	15.1607	0.05549185	6.315702	14.49252	0.591457	-19.63972	-2.005571	-20.66265
0.084	15.18531	0.0484606	2.951249	14.51712	0.0816914	-20.47996	-3.650883	-15.92359
0.085	15.22398	0.05549185	-0.4659383	14.55931	-0.2663555	-22.05847	-5.823539	-10.43921
0.086	15.26617	0.0765856	-1.71047	14.60853	-0.06948048	-24.03777	-7.581352	-6.621243
0.087	15.29781	0.08361685	-1.000314	14.64017	0.366457	-25.98191	-8.534086	-5.299367
0.088	15.31539	0.08010122	0.9965617	14.65775	0.8691914	-27.63777	-8.709867	-6.06929
0.089	15.31187	0.08361685	4.413749	14.65423	1.519582	-28.71707	-7.93643	-9.011868
0.09	15.28375	0.07306997	8.119217	14.62611	2.032863	-28.98425	-6.47393	-13.48374
0.091	15.24507	0.05549185	10.77703	14.58744	2.208645	-28.64324	-4.997367	-17.96617
0.092	15.19585	0.0484606	13.43836	14.53822	2.433645	-27.96121	-3.38018	-22.59624
0.093	15.1396	0.03791372	15.53015	14.48197	2.510988	-26.98035	-1.689164	-27.20523
0.094	15.08687	0.03088247	15.36492	14.42923	2.145363	-25.92215	-0.7715861	-29.96148
0.095	15.0482	0.03088247	14.1907	14.39056	1.769191	-24.99402	-0.5536174	-30.86499
0.096	15.02359	0.0343981	13.02703	14.36595	1.519582	-24.19597	-0.5747111	-30.81226
0.097	15.00953	0.03791372	11.50476	14.35189	1.248879	-23.53504	-0.8770549	-29.72593
0.098	15.00601	0.04142935	9.648514	14.34837	0.9816914	-23.07449	-1.492289	-27.51812
0.099	15.01656	0.0484606	7.820389	14.35541	0.7777851	-22.87762	-2.293852	-24.61421
0.1	15.03062	0.0484606	5.359452	14.36947	0.4438008	-23.07449	-3.457524	-20.85601
0.101	15.06226	0.0484606	1.706718	14.40462	-0.07651173	-24.00262	-5.373539	-15.61773
0.102	15.10093	0.05900747	-1.109298	14.45033	-0.2487774	-25.83074	-7.514555	-10.42163
0.103	15.14312	0.07306997	-1.590938	14.49252	0.06059765	-28.24597	-9.012211	-7.415774
0.104	15.17125	0.0765856	-0.4378133	14.52064	0.5141133	-30.78425	-9.715336	-6.782962
0.105	15.18179	0.0765856	2.037186	14.53119	1.069582	-32.99558	-9.581742	-8.234914
0.106	15.16773	0.07306997	5.718046	14.51712	1.70591	-34.37371	-8.512992	-11.79976
0.107	15.13257	0.0625231	9.071952	14.48197	2.092629	-34.75691	-6.997758	-16.34898
0.108	15.09039	0.05197622	11.59969	14.43978	2.271926	-34.47918	-5.503617	-20.75757
0.109	15.04117	0.04494497	14.35242	14.39056	2.514504	-33.78308	-3.759867	-25.54585
0.11	14.9814	0.02736685	15.73406	14.3308	2.409035	-32.77058	-2.244633	-29.71187
0.111	14.9357	0.01681997	14.98523	14.28509	1.969582	-31.72996	-1.625883	-31.72281
0.112	14.90406	0.0203356	13.82156	14.25345	1.656691	-30.82293	-1.488774	-32.27124
0.113	14.88648	0.02736685	12.56297	14.23236	1.421145	-29.98972	-1.573149	-31.91617
0.114	14.87242	0.03791372	10.8368	14.22181	1.157473	-29.2655	-1.998539	-30.3939
0.115	14.87242	0.04142935	8.945389	14.22181	0.9078633	-28.73113	-2.708696	-27.84507
0.116	14.88296	0.04494497	7.06453	14.22884	0.6828633	-28.42879	-3.591117	-24.69507
0.117	14.90406	0.04142935	4.153592	14.24994	0.2504414	-28.55535	-4.997367	-20.42359
0.118	14.9357	0.0484606	0.4797648	14.28509	-0.2171367	-29.61004	-7.096196	-14.88648
0.119	14.9814	0.0625231	-1.580391	14.3308	-0.2030742	-31.91629	-9.068461	-10.22124
0.12	15.01656	0.07306997	-1.436251	14.36947	0.1941914	-35.14011	-10.29541	-8.009914
0.121	15.03765	0.07306997	0.07898355	14.39056	0.6688008	-38.52566	-10.76651	-7.992337
0.122	15.03765	0.06955435	3.042655	14.39056	1.28052	-41.25379	-10.33409	-10.10523
0.123	15.01304	0.07306997	7.011796	14.36947	1.927395	-42.73386	-8.977055	-14.2607
0.124	14.97789	0.06603872	10.20398	14.3308	2.222707	-43.02566	-7.366899	-18.98218
0.125	14.93218	0.05549185	12.71414	14.28509	2.38091	-42.63894	-5.791899	-23.51734
0.126	14.87945	0.04494497	14.95359	14.23236	2.500442	-41.84441	-4.114946	-28.09468
0.127	14.82671	0.0343981	15.3368	14.17962	2.23677	-40.83894	-2.979399	-31.35015
0.128	14.78804	0.03088247	14.32781	14.14095	1.853567	-39.87918	-2.59268	-32.68609
0.129	14.75992	0.0343981	13.23094	14.11283	1.596926	-39.01082	-2.515336	-32.93218
0.13	14.74234	0.0343981	11.85281	14.09525	1.322707	-38.2198	-2.70518	-32.18687
0.131	14.73882	0.03088247	10.04578	14.08822	1.034426	-37.54832	-3.225492	-30.26382
0.132	14.74585	0.0343981	8.238749	14.09525	0.8305195	-37.0491	-3.949711	-27.50757
0.133	14.7564	0.0484606	6.146952	14.10931	0.5879414	-36.79949	-4.923539	-24.10796
0.134	14.78101	0.0484606	2.740312	14.13744	0.08872265	-37.12644	-6.589946	-19.27398
0.135	14.81968	0.05549185	-0.6733606	14.17611	-0.252293	-38.6909	-8.773149	-13.68062
0.136	14.86187	0.07306997	-1.928438	14.2183	-0.06596485	-41.75652	-10.54151	-9.739602
0.137	14.88648	0.0765856	-1.239376	14.24642	0.3594258	-45.65535	-11.49424	-8.298196
0.138	14.89703	0.0765856	0.7399206	14.25697	0.8621601	-49.33972	-11.65596	-8.959133
0.139	14.88648	0.08010122	4.153593	14.24994	1.50552	-51.94129	-10.87198	-11.81031
0.14	14.86187	0.07306997	7.911796	14.22181	2.022317	-53.0909	-9.381352	-16.26109
0.141	14.8232	0.0625231	10.6364	14.18314	2.222707	-53.16121	-7.862602	-20.75757
0.142	14.77398	0.05549185	13.25203	14.13392	2.447707	-52.67957	-6.231352	-25.34546
0.143	14.72125	0.04142935	15.21023	14.08119	2.482863	-51.80418	-4.568461	-29.82788
0.144	14.67203	0.03088247	14.99226	14.02845	2.096145	-50.7741	-3.675492	-32.48921
0.145	14.63335	0.03088247	13.84617	13.99681	1.723488	-49.8284	-3.450492	-33.35054
0.146	14.60523	0.0343981	12.71414	13.96869	1.487941	-48.95652	-3.454008	-33.28023
0.147	14.59117	0.04494497	11.18836	13.95462	1.245363	-48.16902	-3.735258	-32.16577
0.148	14.58765	0.05549185	9.296952	13.95111	0.9922383	-47.52566	-4.350492	-29.89117
0.149	14.5982	0.05900747	7.493436	13.96166	0.788332	-47.08621	-5.148539	-26.92749
0.15	14.61929	0.05549185	5.081717	13.98275	0.4438008	-46.97722	-6.294633	-23.13413
0.151	14.65093	0.05197622	1.418437	14.01439	-0.08002735	-47.66629	-8.203617	-17.8396
0.152	14.69664	0.0625231	-1.42922	14.05658	-0.252293	-49.78621	-10.36573	-12.54859
0.153	14.73179	0.07306997	-1.910861	14.09525	0.06411327	-53.26668	-11.88448	-9.454836
0.154	14.75289	0.07306997	-0.7964071	14.11634	0.5176289	-57.1866	-12.60518	-8.723587
0.155	14.75289	0.0765856	1.639921	14.11634	1.076613	-60.52293	-12.51026	-10.06656
0.156	14.73531	0.0765856	5.324296	14.09877	1.719973	-62.56199	-11.47666	-13.52945
0.157	14.70367	0.06603872	8.614921	14.06712	2.085598	-63.24402	-10.01416	-17.94507
0.158	14.66148	0.05900747	11.10047	14.02845	2.254348	-63.10691	-8.579789	-22.2271
0.159	14.60875	0.05549185	13.95515	13.97923	2.532082	-62.48465	-6.81143	-26.99429
0.16	14.54898	0.03791372	15.48094	13.91947	2.454738	-61.48621	-5.201274	-31.23413
0.161	14.49625	0.02385122	14.72859	13.87377	2.001223	-60.428	-4.536821	-33.26265
0.162	14.4646	0.02736685	13.5157	13.84564	1.670754	-59.49988	-4.406742	-33.76187
0.163	14.44351	0.02385122	12.28875	13.82806	1.42466	-58.65261	-4.477055	-33.39624
0.164	14.43648	0.02736685	10.60125	13.81752	1.14341	-57.88972	-4.877836	-31.88804
0.165	14.44351	0.03791372	8.706327	13.82455	0.8973164	-57.29558	-5.577446	-29.32867
0.166	14.45406	0.04494497	6.850077	13.83509	0.6934101	-56.92293	-6.442289	-26.17163
0.167	14.47164	0.04494497	3.991874	13.85267	0.2785664	-56.95457	-7.802836	-21.91421
0.168	14.50679	0.05197622	0.2969519	13.88783	-0.1890117	-57.97761	-9.894633	-16.33843
0.169	14.5525	0.06955435	-1.815938	13.9265	-0.1784649	-60.47371	-11.9126	-11.58179
0.17	14.58062	0.08361685	-1.675313	13.95814	0.2223164	-64.02097	-13.15713	-9.303665
0.171	14.59468	0.08361685	-0.1495325	13.9722	0.7004414	-67.6034	-13.63877	-9.243898
0.172	14.59117	0.08010122	2.793046	13.96517	1.301613	-70.31394	-13.23096	-11.32515
0.173	14.56656	0.06955435	6.579374	13.94408	1.892238	-71.68152	-11.96182	-15.3189
0.174	14.5314	0.05900747	9.525467	13.91244	2.148879	-71.903	-10.48526	-19.73804
0.175	14.4857	0.05549185	12.08484	13.87377	2.34927	-71.51277	-8.962992	-24.11851
0.176	14.43296	0.0484606	14.73211	13.82103	2.560207	-70.69363	-7.155961	-28.91031
0.177	14.37671	0.03088247	15.36844	13.7683	2.307082	-69.60379	-5.858696	-32.42945
0.178	14.33453	0.02385122	14.31023	13.72962	1.871145	-68.55965	-5.436821	-33.80406
0.179	14.30289	0.02736685	13.16414	13.69798	1.596926	-67.63504	-5.362992	-34.03609
0.18	14.28531	0.02736685	11.78953	13.68392	1.340285	-66.78777	-5.521196	-33.32242
0.181	14.28179	0.03791372	9.993046	13.68041	1.069582	-66.04246	-6.013383	-31.42398
0.182	14.28531	0.04494497	8.150858	13.68392	0.8516133	-65.4659	-6.751664	-28.6396
0.183	14.29937	0.0484606	6.059061	13.69798	0.591457	-65.12488	-7.721977	-25.20132
0.184	14.3275	0.04494497	2.708671	13.72611	0.09223827	-65.30769	-9.370805	-20.37437
0.185	14.36617	0.0484606	-0.7014852	13.76478	-0.2593242	-66.63308	-11.55049	-14.76343
0.186	14.40835	0.06603872	-1.988204	13.80345	-0.07651173	-69.30144	-13.3294	-10.7732
