Interval=	0.001 s
ExcelDateTime=	4.5340488439999433e+004	2/18/2024 11:43:21.215951
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	-0.6110853	5.65403	0.6549534	NaN	-1.594635	1.694373	-11.85603	3.663963
0.001	-0.6146009	5.65403	0.658469	20.47458	-1.59815	1.701405	-11.8701	3.667478
0.002	2.26118	-12.09988	-0.1255154	-1.659794	1.193256	0.7135139	5.419748	-2.7626
0.003	7.031883	-28.95027	-2.270047	-61.94222	5.608881	-3.821642	33.87873	-12.52549
0.004	11.87641	-36.67761	-5.1845	NaN	9.982318	-10.82125	63.33967	-22.07744
0.005	16.46079	-39.69402	-8.541922	NaN	14.34521	-19.3361	91.60881	-30.85596
0.006	20.04321	-35.44363	-11.71302	NaN	17.85029	-28.12164	114.1545	-37.42315
0.007	22.16665	-25.36081	-14.08606	NaN	19.82607	-35.52203	NaN	-40.68565
0.008	23.24595	-15.20417	-15.71028	NaN	20.88779	-40.78141	NaN	-41.32901
0.009	23.38657	-4.896361	-16.62434	NaN	21.10927	-43.51656	NaN	-39.78916
0.01	22.38813	6.712233	-16.68059	NaN	20.07216	-43.81188	NaN	-35.87276
0.011	20.46421	16.91009	-15.95298	NaN	18.05706	-42.31577	107.3718	-30.18399
0.012	17.78178	25.56204	-14.53618	-107.3659	15.35706	-39.32045	88.85505	-23.50782
0.013	13.48921	38.06361	-11.90649	-44.34831	10.94144	-33.46694	62.94489	-14.92969
0.014	7.691941	49.42611	-8.035792	9.064579	5.024639	-24.16108	29.66598	-4.751956
0.015	2.583738	47.73861	-4.242432	20.51145	0.3066705	-14.08529	0.862468	3.330466
0.016	-0.4326682	35.32845	-1.47212	19.07356	-2.024189	-5.851701	-14.89105	7.011325
0.017	-1.378371	19.62415	0.254052	20.51145	-2.56208	-0.1845137	-18.13245	6.687888
0.018	0.03490992	0.64681	0.6020988	17.34388	-1.046845	1.935408	-8.359016	2.303903
0.019	3.810691	-19.01257	-0.7057137	-18.5823	2.605889	-0.2513105	14.34489	-5.883987
0.02	8.620066	-31.8903	-3.142042	-85.30886	7.00042	-5.707561	43.27848	-15.59063
0.021	13.41538	-38.14108	-6.211182	NaN	11.38089	-13.20639	72.52497	-24.95977
0.022	17.82397	-39.28014	-9.614307	NaN	15.64886	-22.04819	99.70778	-33.23204
0.023	20.93178	-32.45632	-12.57446	NaN	18.64417	-30.53139	NaN	-38.74102
0.024	22.65092	-21.83913	-14.68032	NaN	20.22972	-37.29545	NaN	-41.00508
0.025	23.44897	-11.91452	-16.08306	NaN	21.05589	-41.78842	NaN	-40.92422
0.026	23.231	-1.103971	-16.71587	NaN	20.86604	-43.70092	NaN	-38.59336
0.027	21.87749	10.5222	-16.45923	NaN	19.39651	-43.31772	NaN	-33.93516
0.028	19.70483	19.9722	-15.46431	NaN	17.13948	-41.32787	101.3144	-27.83907
0.029	16.58296	29.45033	-13.66782	-86.66237	13.97894	-37.53803	80.74801	-20.63203
0.03	11.61889	42.84134	-10.5354	-22.14362	8.870733	-30.39077	51.66676	-11.2875
0.031	5.754832	50.53704	-6.541651	17.46692	3.059405	-20.42045	18.4195	-1.391018
0.032	1.293504	44.12806	-3.075245	20.51145	-0.8112983	-10.81225	-6.189876	5.225388
0.033	-1.012746	30.19915	-0.6424324	19.41809	-2.484736	-3.411857	-17.468	7.464841
0.034	-1.220168	13.50345	0.6829582	20.51145	-2.375751	1.172518	-16.45199	5.805466
0.035	1.072019	-6.402018	0.4614738	9.729032	-0.03434515	1.815877	-1.925423	-0.005862236
0.036	5.368113	-24.16647	-1.30337	-38.92722	4.005108	-1.636467	23.707	-8.977737
0.037	10.181	-34.22116	-3.968214	-107.9635	8.332842	-7.785295	52.81637	-18.61758
0.038	14.94116	-39.43483	-7.227198	NaN	12.80472	-15.87475	81.93278	-27.81446
0.039	19.0228	-38.11296	-10.59165	NaN	16.82659	-24.86069	107.523	-35.44336
0.04	21.59272	-28.94069	-13.24595	NaN	19.24886	-32.8517	NaN	-39.79219
0.041	22.95678	-18.39733	-15.08462	NaN	20.52151	-38.91264	NaN	-41.17032
