Interval=	0.001 s
ExcelDateTime=	4.5345511015936587e+004	2/23/2024 12:15:51.776922
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7	Channel 8
Range=	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV	112.50 mV
0	0.7502956	-0.7512056	-0.2263257	0.4033535	-0.2534943	-0.03704549	-5.274948	-0.1893847
0.001	0.7502956	-0.74769	-0.2263257	0.4033535	-0.2534943	-0.03704549	-5.274948	-0.1893847
0.002	6.807717	2.275747	0.8529712	-2.106803	1.426974	0.09654826	7.296927	-3.385088
0.003	13.40655	4.026529	2.034221	-4.718912	3.444943	0.286392	20.50513	-6.714385
0.004	17.69561	2.940201	2.804143	-6.258756	5.002365	0.4902983	28.41529	-8.647978
0.005	19.82959	0.3316069	3.180315	-6.835318	5.972678	0.6942045	31.59341	-9.340556
0.006	19.67842	-3.433628	3.117034	-6.452115	6.271506	0.877017	30.09576	-8.746416
0.007	16.96436	-8.668393	2.554534	-5.01774	5.867209	1.010611	23.39849	-6.735478
0.008	11.94405	-14.38832	1.538518	-2.648209	4.731662	1.094986	12.04654	-3.532744
0.009	5.682717	-19.23636	0.3080493	0.1713222	3.086349	1.112564	-1.523776	0.2043653
0.01	-1.172751	-23.3848	-0.9681225	3.163119	1.226584	1.038736	-15.92026	4.071553
0.011	-8.028472	-26.38301	-2.195059	6.07378	-0.696942	0.8697689	-30.10849	7.695666
0.012	-13.42496	-26.63262	-3.140762	8.193702	-2.430145	0.6412533	-40.86982	10.24449
0.013	-16.43433	-24.47403	-3.629434	9.132374	-3.628973	0.3916439	-46.13271	11.29215
0.014	-17.1023	-20.99356	-3.647012	9.019874	-4.170379	0.1596126	-46.32255	10.98981
0.015	-15.20035	-15.93457	-3.211074	7.835108	-4.012176	-0.01968425	-41.16865	9.309338
0.016	-10.66871	-9.673245	-2.339199	5.578077	-3.13327	-0.08999675	-30.49873	6.349182
0.017	-4.453082	-3.949807	-1.186074	2.698781	-1.660223	-0.05835612	-16.50302	2.728089
0.018	2.360199	0.4271459	0.06900377	-0.268407	0.146808	0.0295345	-1.821774	-0.980896
0.019	9.208637	3.447068	1.320566	-3.077391	2.094464	0.184222	12.22666	-4.528161
0.02	15.03403	4.164255	2.378769	-5.32036	3.957746	0.381097	23.56104	-7.354724
0.021	18.72895	2.476755	3.039707	-6.578954	5.367511	0.5744564	30.02276	-8.905115
0.022	20.14223	-0.4974635	3.275254	-6.856688	6.112824	0.7678158	31.62237	-9.172303
